Borough,CONDOMINIUMS COMPARABLE PROPERTIES Boro-Block-Lot,CONDOMINIUMS COMPARABLE PROPERTIES Condo Section,CONDOMINIUMS COMPARABLE PROPERTIES Address,CONDOMINIUMS COMPARABLE PROPERTIES Neighborhood,CONDOMINIUMS COMPARABLE PROPERTIES Building Classification,CONDOMINIUMS COMPARABLE PROPERTIES Total Units,CONDOMINIUMS COMPARABLE PROPERTIES Year Built,CONDOMINIUMS COMPARABLE PROPERTIES Gross SqFt,CONDOMINIUMS COMPARABLE PROPERTIES Estimated Gross Income,CONDOMINIUMS COMPARABLE PROPERTIES Gross Income per SqFt,CONDOMINIUMS COMPARABLE PROPERTIES Estimated Expense,CONDOMINIUMS COMPARABLE PROPERTIES Expense per SqFt,CONDOMINIUMS COMPARABLE PROPERTIES Net Operating Income,CONDOMINIUMS COMPARABLE PROPERTIES Full Market Value,CONDOMINIUMS COMPARABLE PROPERTIES Market Value per SqFt,COMPARABLE RENTAL 1 Boro-Block-Lot,COMPARABLE RENTAL 1 Address,COMPARABLE RENTAL 1 Neighborhood,COMPARABLE RENTAL 1 Building Classification,COMPARABLE RENTAL 1 Total Units,COMPARABLE RENTAL 1 Year Built,COMPARABLE RENTAL 1 Gross SqFt,COMPARABLE RENTAL 1 Estimated Gross Income,COMPARABLE RENTAL 1 Gross Income per SqFt,COMPARABLE RENTAL 1 Estimated Expense,COMPARABLE RENTAL 1 Expense per SqFt,COMPARABLE RENTAL 1 Net Operating Income,COMPARABLE RENTAL 1 Full Market Value,COMPARABLE RENTAL 1 Market Value per SqFt,COMPARABLE RENTAL 1 Distance from Condo in miles,COMPARABLE RENTAL 2 Boro-Block-Lot,COMPARABLE RENTAL 2 Address,COMPARABLE RENTAL 2 Neighborhood,COMPARABLE RENTAL 2 Building Classification,COMPARABLE RENTAL 2 Total Units,COMPARABLE RENTAL 2 Year Built,COMPARABLE RENTAL 2 Gross SqFt,COMPARABLE RENTAL 2 Estimated Gross Income,COMPARABLE RENTAL 2 Gross Income per SqFt,COMPARABLE RENTAL 2 Estimated Expense,COMPARABLE RENTAL 2 Expense per SqFt,COMPARABLE RENTAL 2 Net Operating Income,COMPARABLE RENTAL 2 Full Market Value,COMPARABLE RENTAL 2 Market Value per SqFt,COMPARABLE RENTAL 2 Distance from Condo in miles,COMPARABLE RENTAL 3 Boro-Block-Lot,COMPARABLE RENTAL 3 Address,COMPARABLE RENTAL 3 Neighborhood,COMPARABLE RENTAL 3 Building Classification,COMPARABLE RENTAL 3 Total Units,COMPARABLE RENTAL 3 Year Built,COMPARABLE RENTAL 3 Gross SqFt,COMPARABLE RENTAL 3 Estimated Gross Income,COMPARABLE RENTAL 3 Gross Income per SqFt,COMPARABLE RENTAL 3 Estimated Expense,COMPARABLE RENTAL 3 Expense per SqFt,COMPARABLE RENTAL 3 Net Operating Income,COMPARABLE RENTAL 3 Full Market Value,COMPARABLE RENTAL 3 Market Value per SqFt,COMPARABLE RENTAL 3 Distance from Condo in miles
Manhattan,1-00848-7505,1864-R1,240 PARK AVENUE SOUTH,FLATIRON,R4-CONDOMINIUM,51,2007,84733,3907039,46.11,1038827,12.26,2868212,21567006,254.53,1-00873-0015,51 IRVING PLACE,GRAMERCY,D9-ELEVATOR,58,1969,42476,1964306,46.25,624548,14.7,1339758,10073000,237.15,0.14,1-00850-0039,268 PARK AVENUE SOUTH,FLATIRON,D6-ELEVATOR,77,1927,99750,4599769,46.11,1223201,12.26,3376568,25390000,254.54,0.09,1-00850-0064,12 EAST 22 STREET,FLATIRON,D5-ELEVATOR,87,1911,"78,646","3,548,932",45.13,"962,364",12.24,"2,586,568","19,463,000",247.48,0.09
Manhattan,1-00849-7501,0194-R1,39 EAST 20 STREET,FLATIRON,R4-CONDOMINIUM,2,1907,2850,120954,42.44,38903,13.65,82051,582000,204.21,1-00850-0062,20 EAST 22 STREET,FLATIRON,D9-ELEVATOR,23,1925,10512,476194,45.3,138233,13.15,337961,2543000,241.91,0.05,1-00846-0001,97 5 AVENUE,FLATIRON,D9-ELEVATOR,29,1900,22503,1188993,52.84,280294,12.46,908699,6795000,301.96,0.16,1-00875-0040,226 3 AVENUE,GRAMERCY,D7-ELEVATOR,22,1912,"12,816","543,863",42.44,"174,891",13.65,"368,972","2,784,000",217.23,0.21
Manhattan,1-00849-7503,0971-R1,40 EAST 21 STREET,FLATIRON,R9-CONDOMINIUM,11,1906,21375,896468,41.94,372994,17.45,523474,3951000,184.84,1-00850-0018,19 EAST 21 STREET,FLATIRON,D8-ELEVATOR,21,1925,12844,465136,36.21,127888,9.96,337248,2487000,193.63,0.05,1-00850-0062,20 EAST 22 STREET,FLATIRON,D9-ELEVATOR,23,1925,10512,476194,45.3,138233,13.15,337961,2543000,241.91,0.05,1-00846-0001,97 5 AVENUE,FLATIRON,D9-ELEVATOR,29,1900,"22,503","1,188,993",52.84,"280,294",12.46,"908,699","6,795,000",301.96,0.16
Manhattan,1-00849-7505,1612-R1,141 5 AVENUE,FLATIRON,R4-CONDOMINIUM,43,1900,78900,3608097,45.73,1019388,12.92,2588709,19470002,246.77,1-00850-0064,12 EAST 22 STREET,FLATIRON,D5-ELEVATOR,87,1911,78646,3548932,45.13,962364,12.24,2586568,19463000,247.48,0.1,1-00850-0039,268 PARK AVENUE SOUTH,FLATIRON,D6-ELEVATOR,77,1927,99750,4599769,46.11,1223201,12.26,3376568,25390000,254.54,0.1,1-00818-0010,43 WEST 16 STREET,FLATIRON,D9-ELEVATOR,95,1911,"64,049","2,928,925",45.73,"827,202",12.92,"2,101,723","15,807,000",246.80,0.22
Manhattan,1-00849-7508,2046-R1,254 PARK AVENUE SOUTH,FLATIRON,R4-CONDOMINIUM,124,1913,138922,6269550,45.13,1700405,12.24,4569145,34380003,247.48,1-00850-0039,268 PARK AVENUE SOUTH,FLATIRON,D6-ELEVATOR,77,1927,99750,4599769,46.11,1223201,12.26,3376568,25390000,254.54,0.05,1-00850-0064,12 EAST 22 STREET,FLATIRON,D5-ELEVATOR,87,1911,78646,3548932,45.13,962364,12.24,2586568,19463000,247.48,0.05,1-00875-0003,239 PARK AVENUE SOUTH,GRAMERCY,D9-ELEVATOR,46,1911,"51,122","2,043,866",39.98,"582,257",11.39,"1,461,609","11,047,000",216.09,0.12
Manhattan,1-00850-7503,0459-R1,280 PARK AVENUE SOUTH,FLATIRON,R4-CONDOMINIUM,259,1986,282900,12436284,43.96,2444256,8.64,9992028,75246997,265.98,1-00850-0039,268 PARK AVENUE SOUTH,FLATIRON,D6-ELEVATOR,77,1927,99750,4599769,46.11,1223201,12.26,3376568,25390000,254.54,0,1-00907-0025,240 EAST 27 STREET,GRAMERCY,D6-ELEVATOR,332,1977,348386,15315736,43.96,3008976,8.64,12306760,92678000,266.02,0.42,1-00829-0001,796 AVENUE OF THE AMERICA,FLATIRON,D7-ELEVATOR,273,2003,"293,978","12,367,980",42.07,"2,988,510",10.17,"9,379,470","70,783,000",240.78,0.38
Manhattan,1-00850-7506,1381-R1,49 EAST 21 STREET,FLATIRON,R4-CONDOMINIUM,43,1913,60609,2735284,45.13,741854,12.24,1993430,14999000,247.47,1-00850-0064,12 EAST 22 STREET,FLATIRON,D5-ELEVATOR,87,1911,78646,3548932,45.13,962364,12.24,2586568,19463000,247.48,0,1-00850-0039,268 PARK AVENUE SOUTH,FLATIRON,D6-ELEVATOR,77,1927,99750,4599769,46.11,1223201,12.26,3376568,25390000,254.54,0,1-00875-0003,239 PARK AVENUE SOUTH,GRAMERCY,D9-ELEVATOR,46,1911,"51,122","2,043,866",39.98,"582,257",11.39,"1,461,609","11,047,000",216.09,0.15
Manhattan,1-00851-7501,0077-R1,5 EAST 22 STREET,FLATIRON,R4-CONDOMINIUM,423,1985,380448,16724494,43.96,3287071,8.64,13437423,101192989,265.98,1-00827-0001,55 WEST 25 STREET,FLATIRON,D7-ELEVATOR,410,2005,428340,19115775,44.63,4182746,9.77,14933029,112405000,262.42,0.27,1-00907-0025,240 EAST 27 STREET,GRAMERCY,D6-ELEVATOR,332,1977,348386,15315736,43.96,3008976,8.64,12306760,92678000,266.02,0.4,1-00829-0001,796 AVENUE OF THE AMERICA,FLATIRON,D7-ELEVATOR,273,2003,"293,978","12,367,980",42.07,"2,988,510",10.17,"9,379,470","70,783,000",240.78,0.35
Manhattan,1-00851-7502,0133-R1,27 EAST 22 STREET,FLATIRON,R4-CONDOMINIUM,10,1902,27065,1135106,41.94,472284,17.45,662822,4697997,173.58,1-00850-0018,19 EAST 21 STREET,FLATIRON,D8-ELEVATOR,21,1925,12844,465136,36.21,127888,9.96,337248,2487000,193.63,0.05,1-00850-0062,20 EAST 22 STREET,FLATIRON,D9-ELEVATOR,23,1925,10512,476194,45.3,138233,13.15,337961,2543000,241.91,0.05,1-00850-0064,12 EAST 22 STREET,FLATIRON,D5-ELEVATOR,87,1911,"78,646","3,548,932",45.13,"962,364",12.24,"2,586,568","19,463,000",247.48,0.05
Manhattan,1-00851-7504,1850-R1,29 EAST 22 STREET,FLATIRON,R9-CONDOMINIUM,20,1907,56554,2261029,39.98,644150,11.39,1616879,12220000,216.08,1-00850-0018,19 EAST 21 STREET,FLATIRON,D8-ELEVATOR,21,1925,12844,465136,36.21,127888,9.96,337248,2487000,193.63,0.05,1-00879-0017,131 EAST 23 STREET,GRAMERCY,D9-ELEVATOR,67,1925,56670,2305902,40.69,784313,13.84,1521589,11494000,202.82,0.14,1-00875-0003,239 PARK AVENUE SOUTH,GRAMERCY,D9-ELEVATOR,46,1911,"51,122","2,043,866",39.98,"582,257",11.39,"1,461,609","11,047,000",216.09,0.19
Manhattan,1-00856-7502,1533-R1,225 5 AVENUE,FLATIRON,R4-CONDOMINIUM,190,1910,301945,12702826,42.07,3070781,10.17,9632045,72689001,240.74,1-00829-0001,796 AVENUE OF THE AMERICA,FLATIRON,D7-ELEVATOR,273,2003,293978,12367980,42.07,2988510,10.17,9379470,70783000,240.78,0.19,1-00889-0068,120 EAST 34 STREET,MURRAY HILL,D6-ELEVATOR,282,1962,310860,10655762,34.28,2969917,9.55,7685845,56949000,183.2,0.39,1-00907-0025,240 EAST 27 STREET,GRAMERCY,D6-ELEVATOR,332,1977,"348,386","15,315,736",43.96,"3,008,976",8.64,"12,306,760","92,678,000",266.02,0.41
Manhattan,1-00856-7503,1870-R1,15 EAST 26 STREET,FLATIRON,R4-CONDOMINIUM,72,1912,180112,8011382,44.48,2973649,16.51,5037733,37922995,210.55,1-00882-0021,88 LEXINGTON AVENUE,GRAMERCY,D9-ELEVATOR,180,1927,152310,5222358,34.29,1584953,10.41,3637405,26952000,176.95,0.19,1-00858-0014,80 MADISON AVENUE,MURRAY HILL,D6-ELEVATOR,61,1923,60110,2673759,44.48,992660,16.51,1681099,12655000,210.53,0.1,1-00850-0064,12 EAST 22 STREET,FLATIRON,D5-ELEVATOR,87,1911,"78,646","3,548,932",45.13,"962,364",12.24,"2,586,568","19,463,000",247.48,0.26
Manhattan,1-00858-7501,1664-R1,31 EAST 28 STREET,MURRAY HILL,R4-CONDOMINIUM,22,1913,42940,1909971,44.48,708939,16.51,1201032,9041002,210.55,1-00860-0015,118 MADISON AVENUE,MURRAY HILL,D5-ELEVATOR,13,1920,34545,1305224,37.78,307371,8.9,997853,7554000,218.67,0.13,1-00858-0014,80 MADISON AVENUE,MURRAY HILL,D6-ELEVATOR,61,1923,60110,2673759,44.48,992660,16.51,1681099,12655000,210.53,0.09,1-00862-0009,9 EAST 32 STREET,MURRAY HILL,D9-ELEVATOR,77,1930,"39,740","1,827,000",45.97,"495,256",12.46,"1,331,744","10,015,000",252.01,0.21
Manhattan,1-00859-7501,1806-R1,11 EAST 29 STREET,MURRAY HILL,R4-CONDOMINIUM,139,2005,238818,10047073,42.07,2428779,10.17,7618294,57491997,240.74,1-00829-0001,796 AVENUE OF THE AMERICA,FLATIRON,D7-ELEVATOR,273,2003,293978,12367980,42.07,2988510,10.17,9379470,70783000,240.78,0.21,1-00835-0015,35 WEST 33 STREET,FASHION,D8-ELEVATOR,171,2002,160126,4989611,31.16,1441891,9,3547720,26493000,165.45,0.24,1-00889-0039,166 EAST 34 STREET,MURRAY HILL,D6-ELEVATOR,223,1975,"182,767","8,251,095",45.15,"2,285,092",12.50,"5,966,003","44,891,000",245.62,0.35
Manhattan,1-00859-7502,1930-R1,39 EAST 29 STREET,MURRAY HILL,R4-CONDOMINIUM,142,2008,161752,7303103,45.15,2021900,12.5,5281203,39737997,245.67,1-00884-0048,402 3 AVENUE,MURRAY HILL,D6-ELEVATOR,150,1974,137628,5316735,38.63,1585522,11.52,3731213,28228000,205.1,0.2,1-00887-0023,184 LEXINGTON AVENUE,MURRAY HILL,D7-ELEVATOR,100,1984,97414,4562855,46.84,953682,9.79,3609173,27124000,278.44,0.14,1-00889-0039,166 EAST 34 STREET,MURRAY HILL,D6-ELEVATOR,223,1975,"182,767","8,251,095",45.15,"2,285,092",12.50,"5,966,003","44,891,000",245.62,0.28
Manhattan,1-00860-7501,1472-R1,43 EAST 30 STREET,MURRAY HILL,R4-CONDOMINIUM,40,1922,40299,1522496,37.78,358661,8.9,1163835,8809998,218.62,1-00860-0015,118 MADISON AVENUE,MURRAY HILL,D5-ELEVATOR,13,1920,34545,1305224,37.78,307371,8.9,997853,7554000,218.67,0.09,1-00887-0014,121 EAST 31 STREET,MURRAY HILL,D3-ELEVATOR,96,1930,58321,2050910,35.17,580070,9.95,1470840,10879000,186.54,0.11,1-00858-0014,80 MADISON AVENUE,MURRAY HILL,D6-ELEVATOR,61,1923,"60,110","2,673,759",44.48,"992,660",16.51,"1,681,099","12,655,000",210.53,0.13
Manhattan,1-00862-7502,0930-R1,14 EAST 33 STREET,MURRAY HILL,R4-CONDOMINIUM,18,1920,32085,1212171,37.78,285557,8.9,926614,7013997,218.61,1-00862-0009,9 EAST 32 STREET,MURRAY HILL,D9-ELEVATOR,77,1930,39740,1827000,45.97,495256,12.46,1331744,10015000,252.01,0,1-00860-0015,118 MADISON AVENUE,MURRAY HILL,D5-ELEVATOR,13,1920,34545,1305224,37.78,307371,8.9,997853,7554000,218.67,0.1,1-00858-0014,80 MADISON AVENUE,MURRAY HILL,D6-ELEVATOR,61,1923,"60,110","2,673,759",44.48,"992,660",16.51,"1,681,099","12,655,000",210.53,0.19
Manhattan,1-00864-7501,0096-R1,20 EAST 35 STREET,MURRAY HILL,R9-CONDOMINIUM,169,1938,182166,6038803,33.15,1876310,10.3,4162493,30934000,169.81,1-00866-0035,40 PARK AVENUE,MURRAY HILL,D6-ELEVATOR,160,1950,153398,5085102,33.15,1579746,10.3,3505356,26051000,169.83,0.1,1-00865-0024,35 EAST 35 STREET,MURRAY HILL,D6-ELEVATOR,135,1955,132955,4016575,30.21,942407,7.09,3074168,23017000,173.12,0.05,1-00865-0040,30 PARK AVENUE,MURRAY HILL,D6-ELEVATOR,247,1955,"236,315","7,934,506",33.58,"2,788,207",11.80,"5,146,299","38,214,000",161.71,0.05
Manhattan,1-00865-7502,1734-R1,1 EAST 35 STREET,MURRAY HILL,RR-CONDOMINIUM,182,2005,92176,807000,8.75,390000,4.23,417000,2280000,24.74,1-00865-0032,20 PARK AVENUE,MURRAY HILL,D7-ELEVATOR,102,1939,101306,3485232,34.4,1145125,11.3,2340107,17335000,171.12,0.09,1-00865-0024,35 EAST 35 STREET,MURRAY HILL,D6-ELEVATOR,135,1955,132955,4016575,30.21,942407,7.09,3074168,23017000,173.12,0.09,1-00835-0015,35 WEST 33 STREET,FASHION,D8-ELEVATOR,171,2002,"160,126","4,989,611",31.16,"1,441,891",9.00,"3,547,720","26,493,000",165.45,0.18
Manhattan,1-00866-7501,1617-R1,11 EAST 36 STREET,MURRAY HILL,R4-CONDOMINIUM,67,1912,72464,2877545,39.71,1165946,16.09,1711599,12939008,178.56,1-00865-0032,20 PARK AVENUE,MURRAY HILL,D7-ELEVATOR,102,1939,101306,3485232,34.4,1145125,11.3,2340107,17335000,171.12,0.1,1-00862-0009,9 EAST 32 STREET,MURRAY HILL,D9-ELEVATOR,77,1930,39740,1827000,45.97,495256,12.46,1331744,10015000,252.01,0.21,1-00894-0052,150 EAST 39 STREET,MURRAY HILL,D7-ELEVATOR,140,1928,"90,871","3,756,801",41.34,"1,105,063",12.16,"2,651,738","20,022,000",220.33,0.30
Manhattan,1-00868-7501,0019-R1,35 EAST 38 STREET,MURRAY HILL,R4-CONDOMINIUM,113,1961,88230,3503613,39.71,1419621,16.09,2083992,15754000,178.56,1-00890-0005,15 PARK AVENUE,MURRAY HILL,D9-ELEVATOR,102,1924,71115,3594669,50.55,1009793,14.2,2584876,19359000,272.22,0.22,1-00894-0052,150 EAST 39 STREET,MURRAY HILL,D7-ELEVATOR,140,1928,90871,3756801,41.34,1105063,12.16,2651738,20022000,220.33,0.2,1-00919-0034,713 2 AVENUE,MURRAY HILL,D6-ELEVATOR,172,1955,"111,570","4,294,294",38.49,"1,211,001",10.85,"3,083,293","23,330,000",209.11,0.31
Manhattan,1-00868-7503,1343-R1,425 5 AVENUE,MURRAY HILL,R4-CONDOMINIUM,172,2003,162488,7336333,45.15,2031100,12.5,5305233,39489994,243.03,1-00890-0011,115 EAST 34 STREET,MURRAY HILL,D6-ELEVATOR,196,1980,164073,8508843,51.86,2322392,14.15,6186451,46292000,282.14,0.27,1-00889-0039,166 EAST 34 STREET,MURRAY HILL,D6-ELEVATOR,223,1975,182767,8251095,45.15,2285092,12.5,5966003,44891000,245.62,0.38,1-00884-0048,402 3 AVENUE,MURRAY HILL,D6-ELEVATOR,150,1974,"137,628","5,316,735",38.63,"1,585,522",11.52,"3,731,213","28,228,000",205.10,0.57
Manhattan,1-00870-7501,0449-R1,10 UNION SQUARE EAST,GRAMERCY,R4-CONDOMINIUM,645,1987,575077,25665687,44.63,5618502,9.77,20047185,150901014,262.4,1-00827-0001,55 WEST 25 STREET,FLATIRON,D7-ELEVATOR,410,2005,428340,19115775,44.63,4182746,9.77,14933029,112405000,262.42,0.63,1-00757-0022,315 WEST 33 STREET,FASHION,D6-ELEVATOR,346,2000,582270,26633030,45.74,8792277,15.1,17840753,134181000,230.44,1.24,1-00816-0007,53 WEST 14 STREET,FLATIRON,D6-ELEVATOR,245,1965,"310,000","6,718,745",21.67,"2,803,566",9.04,"3,915,179","28,695,000",92.56,0.34
Manhattan,1-00874-7501,0775-R1,157 EAST 18 STREET,GRAMERCY,R9-CONDOMINIUM,53,1955,40279,1777512,44.13,460792,11.44,1316720,9000000,223.44,1-00874-0021,70 IRVING PLACE,GRAMERCY,D1-ELEVATOR,35,1949,21840,685107,31.37,268312,12.29,416795,3111000,142.45,0,1-00873-0028,135 EAST 17 STREET,GRAMERCY,D9-ELEVATOR,45,1963,22512,993495,44.13,257503,11.44,735992,5542000,246.18,0.05,1-00873-0015,51 IRVING PLACE,GRAMERCY,D9-ELEVATOR,58,1969,"42,476","1,964,306",46.25,"624,548",14.70,"1,339,758","10,073,000",237.15,0.11
Manhattan,1-00876-7501,0286-R1,7 GRAMERCY PARK WEST,GRAMERCY,R4-CONDOMINIUM,24,1913,30260,1284234,42.44,413049,13.65,871185,5422993,179.21,1-00875-0003,239 PARK AVENUE SOUTH,GRAMERCY,D9-ELEVATOR,46,1911,51122,2043866,39.98,582257,11.39,1461609,11047000,216.09,0.05,1-00875-0040,226 3 AVENUE,GRAMERCY,D7-ELEVATOR,22,1912,12816,543863,42.44,174891,13.65,368972,2784000,217.23,0.12,1-00877-0053,152 EAST 22 STREET,GRAMERCY,D9-ELEVATOR,45,1930,"24,486","1,109,143",45.30,"321,873",13.15,"787,270","5,923,000",241.89,0.13
Manhattan,1-00876-7502,0609-R1,151 EAST 20 STREET,GRAMERCY,R4-CONDOMINIUM,23,1956,8053,341769,42.44,109923,13.65,231846,1528992,189.87,1-00877-0053,152 EAST 22 STREET,GRAMERCY,D9-ELEVATOR,45,1930,24486,1109143,45.3,321873,13.15,787270,5923000,241.89,0.05,1-00877-0057,144 EAST 22 STREET,GRAMERCY,D9-ELEVATOR,47,1925,24894,749557,30.11,202646,8.14,546911,4096000,164.54,0.05,1-00875-0040,226 3 AVENUE,GRAMERCY,D7-ELEVATOR,22,1912,"12,816","543,863",42.44,"174,891",13.65,"368,972","2,784,000",217.23,0.05
Manhattan,1-00876-7503,2209-R1,36 GRAMERCY PARK EAST,GRAMERCY,R4-CONDOMINIUM,51,1909,61406,2606071,42.44,838192,13.65,1767879,13333001,217.13,1-00877-0053,152 EAST 22 STREET,GRAMERCY,D9-ELEVATOR,45,1930,24486,1109143,45.3,321873,13.15,787270,5923000,241.89,0.05,1-00875-0040,226 3 AVENUE,GRAMERCY,D7-ELEVATOR,22,1912,12816,543863,42.44,174891,13.65,368972,2784000,217.23,0.05,1-00877-0060,134 EAST 22 STREET,GRAMERCY,D9-ELEVATOR,96,1977,"57,538","2,284,880",39.71,"581,959",10.11,"1,702,921","11,110,000",193.09,0.05
Manhattan,1-00879-7501,1445-R1,119 EAST 23 STREET,GRAMERCY,R4-CONDOMINIUM,95,2004,87310,4408282,50.49,1203132,13.78,3205150,21230013,243.16,1-00879-0017,131 EAST 23 STREET,GRAMERCY,D9-ELEVATOR,67,1925,56670,2305902,40.69,784313,13.84,1521589,11494000,202.82,0,1-00904-0040,220 EAST 24 STREET,GRAMERCY,D9-ELEVATOR,74,1985,45446,2294793,50.49,626068,13.78,1668725,12499000,275.03,0.21,1-00902-0051,210 EAST 22 STREET,GRAMERCY,D9-ELEVATOR,88,1982,"49,207","2,904,276",59.02,"703,852",14.30,"2,200,424","16,356,000",332.39,0.24
Manhattan,1-00880-7501,0245-R1,117 EAST 24 STREET,GRAMERCY,R4-CONDOMINIUM,11,1920,36270,1242973,34.27,464981,12.82,777992,5575770,153.73,1-00880-0006,105 EAST 24 STREET,GRAMERCY,D1-ELEVATOR,43,1939,26142,777385,29.74,242519,9.28,534866,4009000,153.35,0,1-00879-0070,124 EAST 24 STREET,GRAMERCY,D1-ELEVATOR,60,1939,40266,1379990,34.27,516401,12.82,863589,6399000,158.92,0.05,1-00879-0017,131 EAST 23 STREET,GRAMERCY,D9-ELEVATOR,67,1925,"56,670","2,305,902",40.69,"784,313",13.84,"1,521,589","11,494,000",202.82,0.05
Manhattan,1-00881-7501,0704-R1,61 LEXINGTON AVENUE,GRAMERCY,R9-CONDOMINIUM,40,1930,22300,834689,37.43,271391,12.17,563298,3432000,153.9,1-00882-0038,151 EAST 26 STREET,GRAMERCY,D9-ELEVATOR,24,1910,9865,369207,37.43,120044,12.17,249163,1832000,185.71,0.05,1-00882-0028,95 LEXINGTON AVENUE,GRAMERCY,D1-ELEVATOR,77,1939,52092,1640972,31.5,460218,8.83,1180754,8811000,169.14,0.05,1-00877-0053,152 EAST 22 STREET,GRAMERCY,D9-ELEVATOR,45,1930,"24,486","1,109,143",45.30,"321,873",13.15,"787,270","5,923,000",241.89,0.20
Manhattan,1-00885-7501,1740-R1,117 EAST 29 STREET,MURRAY HILL,R4-CONDOMINIUM,29,1920,25354,1124450,44.35,316164,12.47,808286,4556654,179.72,1-00885-0033,137 EAST 29 STREET,MURRAY HILL,D9-ELEVATOR,25,1920,18234,788000,43.22,262402,14.39,525598,3960000,217.18,0.09,1-00886-0041,155 EAST 30 STREET,MURRAY HILL,D1-ELEVATOR,24,1925,13000,659000,50.69,204936,15.76,454064,3400000,261.54,0.11,1-00885-0066,151 LEXINGTON AVENUE,MURRAY HILL,D9-ELEVATOR,53,1945,"28,240","1,252,321",44.35,"352,288",12.47,"900,033","6,776,000",239.94,0.09
Manhattan,1-00885-7502,1929-R1,143 LEXINGTON AVENUE,MURRAY HILL,R4-CONDOMINIUM,12,2006,23122,1025461,44.35,288331,12.47,737130,5550000,240.03,1-00916-0035,655 2 AVENUE,MURRAY HILL,D7-ELEVATOR,23,1982,14463,497527,34.4,163432,11.3,334095,2475000,171.13,0.32,1-00885-0066,151 LEXINGTON AVENUE,MURRAY HILL,D9-ELEVATOR,53,1945,28240,1252321,44.35,352288,12.47,900033,6776000,239.94,0,1-00885-0051,150 EAST 30 STREET,MURRAY HILL,D1-ELEVATOR,48,1962,"20,660","811,107",39.26,"232,132",11.24,"578,975","4,378,000",211.91,0.00
Manhattan,1-00886-7501,0147-R1,111 EAST 30 STREET,MURRAY HILL,R4-CONDOMINIUM,52,1984,65112,2600573,39.94,904406,13.89,1696167,12820997,196.91,1-00887-0014,121 EAST 31 STREET,MURRAY HILL,D3-ELEVATOR,96,1930,58321,2050910,35.17,580070,9.95,1470840,10879000,186.54,0.05,1-00911-0008,207 EAST 30 STREET,MURRAY HILL,D3-ELEVATOR,79,1985,47903,1675311,34.97,514672,10.74,1160639,8588000,179.28,0.21,1-00908-0009,207 EAST 27 STREET,GRAMERCY,D9-ELEVATOR,82,1985,"38,465","1,915,691",49.80,"596,729",15.51,"1,318,962","9,884,000",256.96,0.25
Manhattan,1-00886-7502,0388-R1,159 EAST 30 STREET,MURRAY HILL,R4-CONDOMINIUM,53,1987,55715,1948354,34.97,598379,10.74,1349975,9989001,179.29,1-00911-0008,207 EAST 30 STREET,MURRAY HILL,D3-ELEVATOR,79,1985,47903,1675311,34.97,514672,10.74,1160639,8588000,179.28,0.12,1-00910-0061,425 3 AVENUE,MURRAY HILL,D6-ELEVATOR,105,1967,66403,1953567,29.42,729318,10.98,1224249,9181000,138.26,0.13,1-00883-0047,382 3 AVENUE,GRAMERCY,D6-ELEVATOR,37,1984,"30,800","1,082,500",35.15,"366,706",11.91,"715,794","5,294,000",171.88,0.14
Manhattan,1-00886-7503,0587-R1,127 EAST 30 STREET,MURRAY HILL,R4-CONDOMINIUM,71,1988,77154,2863956,37.12,793143,10.28,2070813,15237997,197.5,1-00911-0008,207 EAST 30 STREET,MURRAY HILL,D3-ELEVATOR,79,1985,47903,1675311,34.97,514672,10.74,1160639,8588000,179.28,0.21,1-00887-0014,121 EAST 31 STREET,MURRAY HILL,D3-ELEVATOR,96,1930,58321,2050910,35.17,580070,9.95,1470840,10879000,186.54,0.05,1-00910-0046,226 EAST 30 STREET,MURRAY HILL,D1-ELEVATOR,126,1989,"109,417","4,061,101",37.12,"1,124,516",10.28,"2,936,585","21,608,000",197.48,0.22
Manhattan,1-00887-7501,1892-R1,107 EAST 31 STREET,MURRAY HILL,R4-CONDOMINIUM,15,1920,14000,530040,37.86,142940,10.21,387100,2930000,209.29,1-00886-0041,155 EAST 30 STREET,MURRAY HILL,D1-ELEVATOR,24,1925,13000,659000,50.69,204936,15.76,454064,3400000,261.54,0.11,1-00889-0065,231 LEXINGTON AVENUE,MURRAY HILL,D1-ELEVATOR,18,1920,13614,409178,30.06,102005,7.49,307173,2301000,169.02,0.13,1-00885-0033,137 EAST 29 STREET,MURRAY HILL,D9-ELEVATOR,25,1920,"18,234","788,000",43.22,"262,402",14.39,"525,598","3,960,000",217.18,0.13
Manhattan,1-00892-7501,0273-R1,148 EAST 37 STREET,MURRAY HILL,R4-CONDOMINIUM,78,1963,45116,1622823,35.97,485448,10.76,1137375,8392006,186.01,1-00893-0064,309 LEXINGTON AVENUE,MURRAY HILL,D9-ELEVATOR,90,1928,52936,1827486,34.52,487466,9.21,1340020,9924000,187.47,0.05,1-00892-0037,163 EAST 36 STREET,MURRAY HILL,D9-ELEVATOR,23,1910,14577,732932,50.28,234544,16.09,498388,3734000,256.16,0,1-00918-0007,207 EAST 37 STREET,MURRAY HILL,D9-ELEVATOR,35,1925,"36,020","1,273,103",35.34,"345,791",9.60,"927,312","6,856,000",190.34,0.13
